id,company_id,company_slug,company_name,company_yc_url,title,url,absolute_url,apply_url,location,type,role,role_specific_type,pretty_role,salary_range,equity_range,min_experience,min_school_year,visa,skills,is_incomplete,created_at,last_active
88376,11895,overview,Overview,https://www.ycombinator.com/companies/overview,Senior Embedded Systems Engineer,/companies/overview/jobs/K7lGbTn-senior-embedded-systems-engineer,https://www.ycombinator.com/companies/overview/jobs/K7lGbTn-senior-embedded-systems-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88376&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,"Taipei, Taiwan",Full-time,eng,Full stack,Engineering,$60K - $90K,,3+ years,,US citizenship/visa not required,,False,7 months,
88378,11895,overview,Overview,https://www.ycombinator.com/companies/overview,Vision Sales Engineer (Monterrey) - Field-based (Travel locally for 60 to 80%),/companies/overview/jobs/R74S5yW-vision-sales-engineer-monterrey-field-based-travel-locally-for-60-to-80,https://www.ycombinator.com/companies/overview/jobs/R74S5yW-vision-sales-engineer-monterrey-field-based-travel-locally-for-60-to-80,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88378&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,Mexico / Remote,Full-time,eng,Full stack,Engineering,$75K - $120K,,3+ years,,Will sponsor,,False,7 months,
88379,11895,overview,Overview,https://www.ycombinator.com/companies/overview,"Vision Sales Engineer (Atlanta, GA or Charlotte, NC) - Field-based (Travel locally for 60 to 80%)",/companies/overview/jobs/5hZV4Ue-vision-sales-engineer-atlanta-ga-or-charlotte-nc-field-based-travel-locally-for-60-to-80,https://www.ycombinator.com/companies/overview/jobs/5hZV4Ue-vision-sales-engineer-atlanta-ga-or-charlotte-nc-field-based-travel-locally-for-60-to-80,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88379&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,United States / Remote (US),Full-time,eng,Full stack,Engineering,$75K - $120K,,3+ years,,US citizen/visa only,,False,7 months,
88381,11895,overview,Overview,https://www.ycombinator.com/companies/overview,Software Engineering Manager (Taiwan),/companies/overview/jobs/M9ypeko-software-engineering-manager-taiwan,https://www.ycombinator.com/companies/overview/jobs/M9ypeko-software-engineering-manager-taiwan,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88381&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,"Taipei, Taiwan",Full-time,eng,Full stack,Engineering,$60K - $150K,,6+ years,,US citizenship/visa not required,,False,7 months,
89295,11895,overview,Overview,https://www.ycombinator.com/companies/overview,AI GTM Operations Lead,/companies/overview/jobs/5oQK2VP-ai-gtm-operations-lead,https://www.ycombinator.com/companies/overview/jobs/5oQK2VP-ai-gtm-operations-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89295&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,"San Francisco, CA",Full-time,operations,,Operations,$90 - $180K,,3+ years,,Will sponsor,,False,6 months,27 days
92449,11895,overview,Overview,https://www.ycombinator.com/companies/overview,Vision Sales Engineer - San Francisco,/companies/overview/jobs/oGRC43e-vision-sales-engineer-san-francisco,https://www.ycombinator.com/companies/overview/jobs/oGRC43e-vision-sales-engineer-san-francisco,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92449&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,"San Francisco, CA, US / Remote (San Francisco, CA, US)",Full-time,eng,Hardware,Engineering,$75K - $120K,,Any (new grads ok),,Will sponsor,,False,4 months,3 months
94678,11895,overview,Overview,https://www.ycombinator.com/companies/overview,Technical Product Marketing Manager,/companies/overview/jobs/It9OSDo-technical-product-marketing-manager,https://www.ycombinator.com/companies/overview/jobs/It9OSDo-technical-product-marketing-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94678&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,"San Francisco, CA, US / Remote (US)",Full-time,marketing,,Marketing,$140K - $170K,0.10% - 0.25%,6+ years,,Will sponsor,,False,2 months,
16565,11924,flockjay,Flockjay,https://www.ycombinator.com/companies/flockjay,"Software Engineer, Frontend",/companies/flockjay/jobs/DCDqHARrt-software-engineer-frontend,https://www.ycombinator.com/companies/flockjay/jobs/DCDqHARrt-software-engineer-frontend,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D16565&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11924,"San Francisco, CA / Remote (US)",Full-time,eng,Frontend,Engineering,,,3+ years,,US citizen/visa only,JavaScript; React,False,over 6 years,
18312,11924,flockjay,Flockjay,https://www.ycombinator.com/companies/flockjay,"Software Engineer, Full-Stack",/companies/flockjay/jobs/MCZ9EwDC7-software-engineer-full-stack,https://www.ycombinator.com/companies/flockjay/jobs/MCZ9EwDC7-software-engineer-full-stack,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D18312&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11924,Remote (US),Full-time,eng,Full stack,Engineering,,,3+ years,,US citizen/visa only,Amazon Web Services (AWS); Django; JavaScript; Python; React,False,about 6 years,
49330,11924,flockjay,Flockjay,https://www.ycombinator.com/companies/flockjay,Account Executive,/companies/flockjay/jobs/Xbe2JkG-account-executive,https://www.ycombinator.com/companies/flockjay/jobs/Xbe2JkG-account-executive,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D49330&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11924,Remote (US),Full-time,sales,,Sales,,,3+ years,,US citizen/visa only,,False,over 4 years,
70869,11925,intelline,Intelline,https://www.ycombinator.com/companies/intelline,Lead ECU Development Engineer,/companies/intelline/jobs/Br5Dg8r-lead-ecu-development-engineer,https://www.ycombinator.com/companies/intelline/jobs/Br5Dg8r-lead-ecu-development-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D70869&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11925,"Waterloo, ON, CA",Full-time,eng,Embedded systems,Engineering,$80K - $100K CAD,0.50% - 2.00%,3+ years,,US citizenship/visa not required,C; MATLAB; Machine Learning,False,over 1 year,over 1 year
15526,11932,the-juggernaut,The Juggernaut,https://www.ycombinator.com/companies/the-juggernaut,Full-Stack Engineer (can transition to CTO),/companies/the-juggernaut/jobs/v7tkCE18I-full-stack-engineer-can-transition-to-cto,https://www.ycombinator.com/companies/the-juggernaut/jobs/v7tkCE18I-full-stack-engineer-can-transition-to-cto,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D15526&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11932,"New York, NY",Full-time,eng,Full stack,Engineering,$100K - $125K,0.50%,Any (new grads ok),,Will sponsor,CSS; HTML; JavaScript; Node.js; React; React Native,False,over 7 years,
64643,11940,keeper-2,Keeper,https://www.ycombinator.com/companies/keeper-2,Software Engineer,/companies/keeper-2/jobs/sKbHWDs-software-engineer,https://www.ycombinator.com/companies/keeper-2/jobs/sKbHWDs-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D64643&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11940,"San Francisco, CA, US / Remote (US)",Full-time,eng,Full stack,Engineering,$135K - $175K,0.05% - 0.25%,Any (new grads ok),,US citizen/visa only,Node.js; React; React Native; TypeScript; SQL,False,over 2 years,
52666,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Quantitative Researcher (Market Making),/companies/kalshi/jobs/P4jftiM-quantitative-researcher-market-making,https://www.ycombinator.com/companies/kalshi/jobs/P4jftiM-quantitative-researcher-market-making,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D52666&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, New York, United States",Full-time,operations,,Operations,,,,,US citizen/visa only,,False,about 4 years,
52667,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Backend Engineer,/companies/kalshi/jobs/LFpL2ho-backend-engineer,https://www.ycombinator.com/companies/kalshi/jobs/LFpL2ho-backend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D52667&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, New York, United States / Remote",Full-time,eng,Full stack,Engineering,$100K - $200K,,3+ years,,Will sponsor,Go,False,about 4 years,
62300,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Social Media Manager,/companies/kalshi/jobs/i4MpTDq-social-media-manager,https://www.ycombinator.com/companies/kalshi/jobs/i4MpTDq-social-media-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D62300&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,New York or Remote / Remote (US),Full-time,operations,,Operations,$70K - $150K,,Any (new grads ok),,US citizen/visa only,,False,almost 3 years,
62944,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Product Designer,/companies/kalshi/jobs/FnhkPaL-product-designer,https://www.ycombinator.com/companies/kalshi/jobs/FnhkPaL-product-designer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D62944&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,Remote,Full-time,product,,Product,$100K - $200K,,3+ years,,Will sponsor,,False,almost 3 years,
62989,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Market Structure,/companies/kalshi/jobs/MhdJdtR-market-structure,https://www.ycombinator.com/companies/kalshi/jobs/MhdJdtR-market-structure,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D62989&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, NY, US",Full-time,operations,,Operations,$100K - $200K,,3+ years,,Will sponsor,,False,almost 3 years,
69174,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Graphic Designer,/companies/kalshi/jobs/PaaqwnZ-graphic-designer,https://www.ycombinator.com/companies/kalshi/jobs/PaaqwnZ-graphic-designer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69174&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,New York or Remote / Remote (US),Full-time,design,Web design,Design,,,,,US citizen/visa only,,False,almost 2 years,
69175,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,"Marketing & Stunt Man (or Woman, or Whatever)",/companies/kalshi/jobs/2KwXm0W-marketing-stunt-man-or-woman-or-whatever,https://www.ycombinator.com/companies/kalshi/jobs/2KwXm0W-marketing-stunt-man-or-woman-or-whatever,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69175&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,New York or Remote / Remote (US),Full-time,marketing,,Marketing,,,,,US citizen/visa only,,False,almost 2 years,
74065,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Chief of Staff,/companies/kalshi/jobs/2GAWA7h-chief-of-staff,https://www.ycombinator.com/companies/kalshi/jobs/2GAWA7h-chief-of-staff,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D74065&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, New York, United States",Full-time,operations,,Operations,,,,,US citizen/visa only,,False,over 1 year,
76409,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Frontend,/companies/kalshi/jobs/eNJvR0A-frontend,https://www.ycombinator.com/companies/kalshi/jobs/eNJvR0A-frontend,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76409&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, NY, US",Full-time,eng,Frontend,Engineering,$100K - $250K,,3+ years,,Will sponsor,React; TypeScript; Next.js,False,about 1 year,
76410,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Site Reliability Engineer,/companies/kalshi/jobs/wuhDKOk-site-reliability-engineer,https://www.ycombinator.com/companies/kalshi/jobs/wuhDKOk-site-reliability-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76410&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, NY, US",Full-time,eng,Devops,Engineering,$100K - $250K,,3+ years,,Will sponsor,,False,about 1 year,
79524,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Talent Lead,/companies/kalshi/jobs/hdTuvEc-talent-lead,https://www.ycombinator.com/companies/kalshi/jobs/hdTuvEc-talent-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79524&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, New York, United States",Full-time,operations,,Operations,,,,,US citizen/visa only,,False,12 months,
81700,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,Partnerships - Social Media,/companies/kalshi/jobs/Uer9Z98-partnerships-social-media,https://www.ycombinator.com/companies/kalshi/jobs/Uer9Z98-partnerships-social-media,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D81700&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, New York, United States",Full-time,sales,,Sales,,,,,US citizen/visa only,,False,10 months,
81701,11943,kalshi,Kalshi,https://www.ycombinator.com/companies/kalshi,App Growth & Retention Manager,/companies/kalshi/jobs/BI5jOsW-app-growth-retention-manager,https://www.ycombinator.com/companies/kalshi/jobs/BI5jOsW-app-growth-retention-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D81701&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11943,"New York, New York, United States",Full-time,operations,,Operations,,,,,US citizen/visa only,,False,10 months,
95452,11948,centaur,Centaur,https://www.ycombinator.com/companies/centaur,Labeler Operations Lead,/companies/centaur/jobs/O6rCvD2-labeler-operations-lead,https://www.ycombinator.com/companies/centaur/jobs/O6rCvD2-labeler-operations-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D95452&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11948,US / Remote (US),Full-time,operations,,Operations,$130K - $190K,,11+ years,,US citizen/visa only,,False,about 2 months,25 days
88822,11961,sorting-robotics,Sorting Robotics,https://www.ycombinator.com/companies/sorting-robotics,Senior Robotics Software Engineer,/companies/sorting-robotics/jobs/7RRveqW-senior-robotics-software-engineer,https://www.ycombinator.com/companies/sorting-robotics/jobs/7RRveqW-senior-robotics-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88822&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11961,"Los Angeles, CA, US",Full-time,eng,Robotics,Engineering,$140K - $180K,0.15% - 0.30%,6+ years,,US citizen/visa only,Amazon Web Services (AWS); Python; Linux; Machine Learning,False,6 months,25 days
97722,11961,sorting-robotics,Sorting Robotics,https://www.ycombinator.com/companies/sorting-robotics,"Mechatronics Engineer, VLA Gripping & Assembly (Lead)",/companies/sorting-robotics/jobs/GFPB2XH-mechatronics-engineer-vla-gripping-assembly-lead,https://www.ycombinator.com/companies/sorting-robotics/jobs/GFPB2XH-mechatronics-engineer-vla-gripping-assembly-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D97722&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11961,"Los Angeles, CA, US",Full-time,eng,Robotics,Engineering,$170K - $190K,0.20% - 1.00%,6+ years,,US citizen/visa only,C++; Python; Machine Learning; CAD Design,False,26 days,24 days
